word	tag	freq_A1	freq_A2	freq_B1	freq_B2	freq_C1	freq_C2	freq_total
bestialité	NOM	0.0	0.0	0.3933	0.0	0.0	0.0	0.0365
bestiaux	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
bestiole	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
betterave	NOM	0.8075	0.0	0.0	0.0	12.0009	0.0	1.0089
beur	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
beurk	INT	1.1093	0.0	0.0	0.0	0.0	0.0	0.0204
beurre	NOM	57.38	39.2284	12.1689	0.0	0.0	0.0	23.0627
biais	NOM	0.0	0.0	0.3906	0.0	19.861	0.0	1.4839
biaiser	VER	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
biaisé	ADJ	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
bibelot	NOM	0.0	0.4664	0.5531	0.0	0.0	0.0	0.6593
bibi	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
bibliographique	ADJ	0.0	0.0	0.0	0.0	4.139	19.328	0.7913
bibliothèque	NOM	15.6804	12.9994	24.3024	0.3387	20.024	0.0	18.2742
bibliothécaire	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
biche	NOM	0.0	0.5213	0.0	0.0	0.0	0.0	0.0251
bichonner	VER	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
bicolore	ADJ	0.0	0.2129	0.0	0.0	0.0	0.0	0.0276
bicyclette	NOM	42.4852	6.613	4.7626	17.5722	0.0	0.0	14.2621
bide	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
bidon	NOM	0.0	0.2891	0.0	0.0	0.0	0.0	0.0139
bien	NOM	0.0	27.9908	43.683	21.9324	131.2211	56.7717	41.1856
bien	ADJ	43.594	91.1981	40.7794	59.0262	20.024	0.0	56.0723
bien	ADV	4037.2808	2946.4978	2331.6358	2965.5019	1504.4995	1963.9868	2682.029
bien-aimé	NOM	0.0	0.0	3.1766	0.0	12.0009	0.0	2.1548
bien-être	NOM	0.0	0.0	3.5957	9.0915	27.403	0.0	5.5338
bienfaisant	ADJ	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
bienfait	NOM	0.0	0.0	2.6879	0.0	3.4423	38.4989	3.8514
bienfaiteur	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
bienheureux	ADJ	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
biennal	ADJ	0.9051	0.0	0.0	0.0	0.0	0.0	0.0456
bientôt	ADV	280.0287	261.4213	187.6476	90.6908	13.7692	12.833	177.636
bienveillance	NOM	0.0	0.0	3.6187	0.0	0.0	0.0	0.6825
bienveillant	ADJ	0.0	0.0	3.7679	2.2839	0.0	0.0	1.5689
bienvenir	VER	26.4644	16.3134	0.3906	0.0	3.4423	0.0	10.1097
bienvenu	NOM	0.8346	10.0939	0.0	0.0	0.0	0.0	2.3594
bigarré	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
biguine	NOM	2.5271	0.0	0.0	0.0	0.0	0.0	0.0464
bijou	NOM	5.6622	10.2026	39.0911	1.3018	6.0005	0.0	15.1921
bijouterie	NOM	0.0	0.0	0.2504	0.0	0.0	0.0	0.0233
bijoutier	ADJ	0.0	0.0	0.2504	0.0	0.0	0.0	0.0233
bijoutier	NOM	0.0	0.0	0.4665	0.8102	0.0	0.0	0.6131
bilan	NOM	0.0	3.1313	9.4931	2.2839	61.8536	56.7717	11.8349
bilatéral	ADJ	0.0	0.0	0.5857	0.0	3.4423	0.0	0.7027
bilingue	ADJ	0.0	0.4664	3.5957	0.0	6.0005	0.0	2.4382
bilinguisme	NOM	0.0	0.0	0.3906	2.2839	0.0	19.328	1.456
billard	NOM	1.1764	0.0	0.3933	1.3018	0.0	0.0	1.4716
bille	NOM	1.1764	0.606	0.2504	0.6774	0.0	0.0	2.2795
billet	NOM	43.1629	19.445	61.7699	148.9754	0.0	0.0	59.9607
bimoteur	ADJ	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
binaire	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
binocle	NOM	0.0	0.0	0.0	7.8109	0.0	0.0	0.21
bioclimatique	ADJ	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
biodiversité	NOM	0.0	0.0	3.6187	2.2839	57.9464	0.0	7.9633
biodégradabilité	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
biographe	NOM	0.0	0.0	0.3933	0.0	0.0	0.0	0.0365
biologie	NOM	0.0	0.0	2.5235	0.0	18.0014	0.0	2.7739
biologique	ADJ	3.8852	0.6008	7.7266	32.0073	90.2374	113.6757	18.0018
biologiquement	ADV	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
biologiste	NOM	0.0	0.0	0.6378	0.0	34.1646	0.0	2.4563
biomasse	NOM	0.0	0.0	0.0	0.0	0.0	12.833	0.0975
biométrie	NOM	0.0	0.0	0.0	0.0	12.0009	0.0	0.2862
biométrique	NOM	0.0	0.0	0.0	0.0	12.0009	0.0	0.2862
biométrique	ADJ	0.0	0.0	0.0	0.0	30.0023	0.0	0.7155
bionique	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
biotechnologie	NOM	0.8075	0.0	0.0	0.0	12.0009	0.0	1.0089
biotope	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
birman	ADJ	0.0	0.0	0.0	0.0	12.0009	0.0	0.2862
bis	ADJ	40.6277	0.0	7.7393	1.2705	0.0	0.0	8.5519
biscotte	NOM	1.1123	1.2017	0.0	0.0	0.0	0.0	1.0012
biscuit	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
bise	NOM	56.4423	4.633	0.1029	2.5411	0.0	0.0	11.4225
bison	NOM	0.0	0.6228	0.0	0.0	0.0	0.0	0.0472
bisou	NOM	18.2848	7.8183	0.4665	0.0	0.0	0.0	5.8924
bisquer	VER	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
bistouri	NOM	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
bistro	NOM	0.0	0.0	0.185	1.2705	0.0	0.0	0.6635
bistrot	NOM	16.4394	1.0275	12.451	0.911	0.0	0.0	9.4006
bit	NOM	0.0	0.0	0.5531	0.0	3.4423	0.0	0.6976
bitume	NOM	0.0	0.0	0.0	0.0	12.0009	0.0	0.2862
bivouac	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
bizarre	NOM	0.0	0.7079	0.0	0.911	0.0	0.0	0.7046
bizarre	ADJ	72.7151	33.8278	31.785	24.0016	0.0	0.0	35.2304
bizarrement	ADV	0.6291	7.4889	0.3059	0.0	0.0	0.0	3.2518
bizutage	NOM	0.0	0.0	1.2756	0.0	0.0	0.0	0.1185
bière	NOM	57.9576	4.5697	21.7195	44.7619	0.0	0.0	28.0588
blabla	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
blague	NOM	45.3707	21.6835	0.0	0.0	0.0	0.0	11.3368
blanc	ADJ	668.3374	407.0583	291.7135	146.3091	127.9249	4.0185	311.8147
blanc	NOM	0.0	0.6228	0.0	2.2839	0.0	0.0	0.6897
blanche	NOM	0.0	0.0	0.3906	0.0	0.0	0.0	0.0363
blancheur	NOM	0.0	1.8181	0.0	0.0	0.0	0.0	0.1223
blanchiment	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
blanchir	VER	0.0	0.0	3.5301	0.8102	0.0	19.328	2.2764
blanchisseur	NOM	0.0	0.0	0.0	0.8102	0.0	0.0	0.0218
blanchisseur	ADJ	0.0	0.0	0.0	0.8102	0.0	0.0	0.0218
blanchâtre	ADJ	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
blanquette	NOM	6.5873	0.0	0.0	0.0	0.0	0.0	0.121
blaser	VER	0.0	0.606	0.6378	0.0	0.0	0.0	0.6753
blason	NOM	0.0	0.0	0.2504	0.0	0.0	0.0	0.0233
blennorragie	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
blesser	VER	6.6765	73.028	57.5114	54.1963	40.1357	0.0	54.0862
blessure	NOM	7.6479	17.276	17.6868	82.2821	0.0	0.0	30.3794
blessé	NOM	0.9121	0.4664	2.7344	1.3018	0.0	0.0	3.3028
blessé	ADJ	0.0	0.7079	0.438	0.0	0.0	0.0	0.7046
blet	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
bleu	NOM	1.2635	0.606	16.5049	4.5679	4.139	0.0	8.8715
bleu	ADJ	240.9966	137.8884	135.1348	132.1345	50.0526	0.0	143.6669
bleuté	ADJ	0.0	0.1865	0.0	0.0	0.0	0.0	0.009
blinder	VER	0.9051	0.0	0.6378	0.0	0.0	0.0	0.6867
blindé	ADJ	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
bloc	NOM	0.0	0.1865	15.9144	2.2839	0.0	0.0	6.2461
bloc-notes	NOM	0.0	0.0	0.7513	2.2839	0.0	0.0	0.7345
blocage	NOM	0.0	0.0	3.5957	0.0	0.0	0.0	0.7091
blond	ADJ	65.751	51.7847	17.0543	60.2235	19.861	0.0	43.9814
blondel	NOM	0.0	0.0	0.9741	0.0	0.0	0.0	0.0905
bloquer	VER	0.0	0.5213	4.7816	1.6204	24.0018	25.6659	9.2831
blottir	VER	0.0	0.5213	0.0	0.0	0.0	0.0	0.0251
blouse	NOM	0.0	9.8253	2.9222	0.0	0.0	0.0	4.6068
blouson	NOM	30.027	0.606	0.1029	0.0	0.0	0.0	4.9934
blue-jean	NOM	0.0	0.0	1.1062	0.0	0.0	0.0	0.1028
blues	NOM	0.0	0.0	0.1243	0.0	0.0	0.0	0.0408
blé	NOM	9.515	17.9883	9.7588	0.911	18.0014	0.0	12.8001
bobine	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
bobo	NOM	0.0	0.4157	3.6369	0.0	0.0	8.037	3.0293
bobonne	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
bobsleigh	NOM	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
bof	INT	7.9276	0.606	0.1219	0.0	0.0	0.0	2.4615
bohème	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
bohémien	ADJ	0.0	6.3708	0.4662	0.911	0.0	0.0	1.9976
bohémien	NOM	0.0	31.854	2.5643	0.0	0.0	0.0	3.1241
boire	VER	305.5374	225.7893	223.6228	316.5132	60.0719	213.9065	252.7749
bois	NOM	129.8966	125.2397	171.4577	33.4171	115.4036	52.5084	129.2749
boisage	NOM	0.0	0.0	3.9328	0.0	0.0	0.0	0.3653
boisement	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
boiser	VER	0.0	0.0	6.5689	0.0	12.0009	0.0	2.4439
boiserie	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
boisson	NOM	32.4804	4.4863	12.0707	8.3751	3.4423	0.0	15.2814
boisé	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
boite	NOM	0.5504	0.0	0.3906	0.0	0.0	0.0	0.4996
boiter	VER	0.0	0.0	0.3933	0.0	0.0	0.0	0.0365
boiteux	ADJ	0.0	0.0	0.3933	0.0	0.0	0.0	0.0365
bol	NOM	2.1958	0.0	3.7375	0.0	0.0	0.0	1.231
bolide	NOM	0.0	0.0	0.8759	0.0	0.0	0.0	0.1304
bombardement	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
bombarder	VER	0.0	0.0	0.4665	0.911	0.0	0.0	0.6796
bombe	NOM	0.0	0.0	0.6378	2.6036	6.0005	12.833	2.5672
bon	ADJ	2357.6816	1143.3727	877.3758	928.6682	808.918	1081.1091	1140.0305
bon	ADV	0.8075	23.0351	0.1219	2.2839	0.0	0.0	6.6671
bon	NOM	16.9753	4.9127	9.9705	1.8983	4.139	38.656	13.2878
bonbon	NOM	7.3356	8.6841	0.2331	2.2839	0.0	0.0	5.2406
bond	NOM	0.5504	8.8123	13.2366	0.0	8.2781	0.0	9.8237
bonder	VER	0.0	0.0	0.4665	1.2705	0.0	0.0	0.6653
bondir	VER	0.0	0.0	0.8634	1.3018	0.0	19.328	1.7521
bonheur	NOM	45.9262	138.856	154.5843	23.175	72.2239	0.0	104.4079
bonhomie	NOM	0.0	0.0	0.0	4.5679	6.0005	0.0	0.8475
bonhomme	NOM	0.9464	4.6921	0.487	1.7933	0.0	0.0	3.5401
boniface	ADJ	2.9277	0.0	0.0	0.0	0.0	0.0	0.0538
bonjour	NOM	1111.0337	302.5844	33.227	25.5051	20.024	12.833	216.6468
bonne	NOM	0.0	0.606	0.0	0.0	8.2781	0.0	1.1007
bonne	ADV	0.9464	0.0	0.0	0.0	0.0	0.0	0.0276
bonnement	ADV	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
bonnet	NOM	0.8075	1.2017	3.7375	8.3751	0.0	0.0	5.3717
bonsoir	INT	20.9625	0.0	0.0	0.0	0.0	0.0	2.0214
bonsoir	NOM	96.7968	14.9117	0.2331	8.1533	0.0	0.0	19.1779
bonté	NOM	0.0	1.0679	3.5636	1.3018	6.0005	0.0	3.5495
bonus	NOM	0.0	0.0	0.0	9.0915	4.139	0.0	1.4703
boom	NOM	0.0	0.0	0.0	0.0	3.4423	12.833	0.7262
booster	NOM	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
boots	NOM	0.0	1.2017	0.0	0.0	0.0	0.0	0.0912
bord	NOM	143.5976	113.006	164.7952	152.074	49.5147	0.0	130.3001
bordelais	ADJ	0.8075	0.0	0.0	1.2705	0.0	0.0	0.6428
border	VER	0.0	0.0	0.2504	0.0	6.0005	0.0	0.5039
bordure	NOM	0.0	4.6393	0.438	0.0	0.0	0.0	1.442
bordée	NOM	0.0	0.0	0.0	0.8102	0.0	0.0	0.0218
bordélique	ADJ	0.0	0.1276	0.0	0.0	0.0	0.0	0.0062
borgne	NOM	0.0	0.0	0.4662	0.0	0.0	0.0	0.1116
borne	NOM	1.6151	0.0	3.6048	2.2839	0.0	0.0	2.624
borner	VER	0.0	0.0	0.0	0.0	4.139	4.0185	0.7262
bosniaque	ADJ	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
bosquet	NOM	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
boss	NOM	0.0	0.1937	0.0	0.0	0.0	0.0	0.0242
bosse	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
bosser	VER	1.1556	0.0	0.0	1.2705	0.0	0.0	0.6293
bot	ADJ	0.5987	0.0	0.0	0.0	0.0	0.0	0.011
botanique	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
botte	NOM	11.9659	19.4018	9.488	0.0	0.0	0.0	11.4
bottin	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
bottine	NOM	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
boubou	NOM	0.0	0.6008	0.0	0.0	3.4423	0.0	0.6853
bouche	NOM	22.3676	107.3324	61.069	67.873	26.3397	50.4231	68.3317
boucher	VER	0.0	6.3347	4.9896	11.0661	0.0	0.0	6.7895
boucher	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
boucher	ADJ	0.4856	0.5213	0.0	19.4067	0.0	0.0	3.8786
boucherie	NOM	0.0	0.2129	0.0	2.2839	0.0	0.0	0.6179
bouchon	NOM	1.8101	0.606	3.7679	0.0	3.4423	0.0	4.194
bouchère	NOM	0.0	0.0	0.0	1.8983	0.0	0.0	0.051
bouchée	NOM	0.0	0.2129	0.0	0.0	0.0	0.0	0.0276
boucle	NOM	0.6291	4.5709	0.5531	0.8102	4.139	0.0	4.2968
boucler	VER	0.0	0.0	0.0	0.0	4.139	19.328	0.7913
bouclier	NOM	0.0	4.6792	0.5857	0.0	6.0005	0.0	1.9161
bouclé	ADJ	0.0	0.0	0.1243	1.2705	0.0	0.0	0.6658
bouddhisme	NOM	0.0	0.0	1.2756	0.0	0.0	0.0	0.1185
bouddhiste	ADJ	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
bouder	VER	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
boudeur	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
boudin	NOM	1.8101	0.0	0.0	0.0	0.0	0.0	0.0912
boudoir	NOM	0.0	0.0	0.438	1.3018	0.0	4.0185	1.5031
boue	NOM	0.0	7.5865	1.5731	2.2839	6.0005	19.328	6.4686
boueux	ADJ	0.0	0.606	0.438	0.0	0.0	0.0	0.6721
bouffant	ADJ	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
bouffe	ADJ	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
bouffe	NOM	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
bouffer	VER	0.0	0.0	3.4815	0.0	0.0	0.0	0.6697
bouffé	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
bouffée	NOM	0.0	0.0	3.5051	0.0	0.0	0.0	0.667
bouge	NOM	0.5987	0.0	0.3933	0.0	0.0	0.0	0.515
bouger	VER	7.3752	52.3691	65.4531	73.0771	0.0	56.7717	52.2541
bougie	NOM	7.2872	6.8826	3.1016	0.0	0.0	0.0	5.1374
bougon	NOM	0.0	0.0	0.6378	0.0	0.0	0.0	0.0592
bougonner	VER	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
bouillabaisse	NOM	7.6141	0.0	0.0	2.2839	0.0	0.0	1.3237
bouillant	ADJ	0.0	0.186	0.0	0.0	0.0	0.0	0.009
bouillir	VER	0.0	1.8181	0.4665	0.0	6.8846	0.0	2.7703
bouillonnant	ADJ	0.0	0.0	0.4317	0.0	0.0	0.0	0.0401
boulange	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
boulanger	NOM	16.367	0.4664	0.4665	0.8102	0.0	0.0	4.5404
boulanger	ADJ	26.2712	4.8826	0.5857	0.911	0.0	0.0	6.6698
boulangerie	NOM	12.5525	8.8101	3.0061	0.911	0.0	0.0	6.8606
boule	NOM	32.6359	9.5455	5.7475	1.3018	72.2883	0.0	32.6705
bouleau	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
bouler	VER	0.9051	0.0	0.0	0.0	0.0	0.0	0.0456
boulet	NOM	0.0	0.0	0.0	1.2705	4.139	0.0	0.6143
boulevard	NOM	36.2009	41.9608	2.4816	17.6317	20.024	19.328	26.9818
bouleversant	ADJ	0.0	0.0	3.4688	0.0	0.0	0.0	0.6561
bouleversement	NOM	0.0	0.0	17.0723	2.2839	0.0	113.6757	9.2826
bouleverser	VER	0.7319	1.0275	49.4801	23.9918	36.0028	0.0	28.1956
boulon	NOM	0.0	0.0	1.2756	0.0	0.0	0.0	0.1185
boulonner	VER	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
boulot	NOM	1.2635	19.0868	15.1554	52.6831	40.1357	12.833	27.1691
boulot	ADJ	0.0	1.2121	0.3906	8.4014	0.0	0.0	3.01
boum	NOM	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
bouquet	NOM	9.4738	12.9004	27.4306	0.0	6.0005	4.0185	16.1268
bouquin	NOM	7.1602	0.0	0.0	0.0	0.0	0.0	0.582
bouquiner	VER	0.5987	0.5213	0.0	0.0	0.0	0.0	0.5689
bouquiniste	NOM	0.0	0.6228	0.0	0.0	0.0	0.0	0.0472
bourbeux	ADJ	0.0	0.0	0.487	0.0	0.0	0.0	0.0452
bourdonnement	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
bourdonner	VER	0.0	0.0	0.1243	0.0	0.0	0.0	0.0408
bourg	NOM	0.0	0.0	0.2487	2.2839	0.0	0.0	0.8607
bourgade	NOM	0.0	4.7165	0.0	0.0	10.3269	0.0	2.4917
bourgeois	ADJ	7.7059	1.2456	3.7679	8.2033	3.4423	19.328	9.2667
bourgeois	NOM	0.0	0.1937	26.2022	3.644	0.0	0.0	9.8174
bourgeoisement	ADV	0.0	0.0	0.0	0.0	3.4423	0.0	0.0657
bourgeoisie	NOM	0.0	1.2456	3.222	0.0	0.0	0.0	1.9586
bourgmestre	NOM	0.0	0.0	0.0	2.733	0.0	0.0	0.1955
bourgogne	NOM	0.0	0.0	0.6378	1.2705	0.0	0.0	0.6533
bourguignon	ADJ	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
bourrache	NOM	0.0	0.0	0.1029	0.0	0.0	0.0	0.0096
bourreau	NOM	0.0	0.0	11.064	0.0	0.0	0.0	1.9896
bourrer	VER	0.0	0.0	0.4665	2.5411	0.0	0.0	0.8776
bourriche	NOM	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
bourru	ADJ	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
bourse	NOM	1.2635	0.4157	13.0117	0.0	20.024	12.833	9.5459
boursier	ADJ	0.0	0.0	2.9063	0.0	0.0	0.0	0.688
bousculade	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
bousculer	VER	1.1764	0.6008	6.4552	6.8518	19.861	38.656	10.5804
bout	NOM	85.1397	157.0362	210.8885	289.8768	89.8271	145.006	188.4664
bouteille	NOM	98.3134	92.0027	27.2806	38.5142	40.7953	0.0	63.8126
bouter	VER	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
boutique	NOM	25.8277	10.013	26.5887	29.8538	12.4171	0.0	25.8979
bouton	NOM	7.2839	31.8348	9.7029	50.2018	26.3397	0.0	31.4631
bouée	NOM	0.0	0.0	0.5531	0.0	0.0	0.0	0.0514
bowling	NOM	10.556	0.0	1.6593	0.0	0.0	0.0	3.0603
boxeur	NOM	0.0	0.7079	0.0	0.0	0.0	0.0	0.0558
bozo	NOM	0.0	0.6008	0.0	0.0	0.0	0.0	0.0456
boîte	NOM	246.7311	41.7626	62.3255	80.124	72.381	0.0	83.9411
boîtier	NOM	0.0	0.0	0.0	2.5411	6.0005	0.0	0.6395
bracelet	NOM	1.1764	0.0	0.5531	0.0	0.0	0.0	0.5941
braconner	VER	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
brai	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
brailler	VER	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
braise	NOM	0.0	0.0	0.4317	0.0	0.0	0.0	0.0401
braiser	VER	0.9051	0.0	0.0	0.0	0.0	0.0	0.0456
branche	NOM	0.8346	22.4968	7.2283	9.1358	0.0	19.328	14.7714
brancher	VER	0.9051	12.4835	6.6448	1.2705	40.1357	0.0	11.2444
branchie	NOM	0.0	0.0	0.0	0.0	0.0	38.656	0.2862
branchée	NOM	0.0	0.0	0.0	1.2705	0.0	0.0	0.0342
brandon	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
brandonner	VER	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
branlant	ADJ	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
branle	NOM	0.0	0.0	0.5857	0.0	0.0	0.0	0.0544
braquer	VER	0.0	0.0	0.4665	0.0	0.0	0.0	0.0433
braqueur	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
bras	NOM	38.7812	256.41	285.3646	115.0555	64.7832	19.328	184.3756
brasier	NOM	0.0	0.0	0.0	0.0	6.0005	0.0	0.1431
brasser	VER	0.0	0.0	0.0	0.0	0.0	12.833	0.0975
brasserie	NOM	0.0	0.0	0.0	5.0821	6.8846	0.0	1.5715
brasseur	NOM	0.9051	0.0	0.0	0.0	0.0	0.0	0.0456
brave	ADJ	22.7211	2.1359	10.6341	2.6036	6.8846	0.0	13.0145
bravement	ADV	0.0	0.5213	0.0	0.0	0.0	0.0	0.0251
braver	VER	0.7319	0.0	0.4317	0.0	0.0	0.0	0.5397
bravo	INT	59.2608	14.6715	0.1219	8.7861	0.0	0.0	14.3975
bravoure	NOM	0.0	0.0	0.4317	0.0	3.4423	0.0	0.6695
brebis	NOM	0.0	0.0	2.4712	2.2839	0.0	0.0	1.5373
bref	ADJ	0.9121	0.0	9.8175	18.0886	31.5653	38.656	13.3454
bref	ADV	6.893	9.8607	12.0812	9.1403	20.6179	44.6051	16.1218
breton	NOM	0.0	0.0	0.3933	0.0	0.0	0.0	0.0365
breton	ADJ	1.6691	9.1634	3.6187	0.0	0.0	0.0	4.9731
breuvage	NOM	0.0	0.0	0.5857	2.2839	3.4423	0.0	1.5713
brevet	NOM	0.0	7.7685	3.5736	0.0	20.6179	87.6689	9.5451
bric-à-brac	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
bricolage	NOM	1.2635	6.6074	2.4712	0.0	0.0	12.833	5.0597
bricole	NOM	0.0	0.0	0.0	0.911	0.0	0.0	0.0652
bricoler	VER	1.1556	0.6228	0.6378	0.0	0.0	0.0	1.4026
bricoleur	NOM	0.0	4.7165	0.0	0.0	0.0	0.0	0.6773
brider	VER	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
bridge	NOM	0.0	0.3829	0.0	0.0	0.0	0.0	0.0185
brie	NOM	0.0	0.6008	0.0	0.0	0.0	0.0	0.0456
brigadier	NOM	0.0	4.9551	15.6945	0.0	0.0	0.0	5.6922
brigand	NOM	0.0	0.0	3.1164	0.0	0.0	0.0	0.6951
brillamment	ADV	0.0	3.7964	0.0	0.0	0.0	0.0	0.4877
brillant	ADJ	0.0	23.1057	37.0584	24.8845	4.139	12.833	25.9293
brillant	NOM	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
briller	VER	68.4942	36.9178	49.3923	18.1767	6.0005	0.0	42.2046
brimade	NOM	0.0	0.0	0.6378	0.0	6.0005	0.0	0.7013
brin	NOM	0.0	0.0	0.4665	0.0	6.0005	0.0	0.636
brio	NOM	0.0	0.0	0.2331	0.0	0.0	0.0	0.0558
brioche	NOM	0.0	0.0	1.9134	0.0	0.0	0.0	0.1777
brique	NOM	0.0	0.0	1.5731	6.6188	3.4423	0.0	3.5833
briquet	NOM	0.0	4.5709	0.185	0.0	0.0	0.0	1.5199
brise	NOM	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
briser	VER	1.6691	17.6988	42.3845	8.1049	12.0009	0.0	22.6721
briseur	NOM	0.0	0.6228	0.0	0.0	0.0	0.0	0.0472
britannique	ADJ	0.0	4.5382	10.1949	2.2839	31.3528	56.7717	11.565
brocante	NOM	0.5504	0.0	3.6369	0.0	0.0	0.0	1.1363
broche	NOM	0.0	0.0	3.5358	0.0	0.0	0.0	0.6762
brochure	NOM	1.2635	0.0	0.0	0.0	0.0	0.0	0.0232
broder	VER	0.0	0.606	0.0	0.0	0.0	0.0	0.0408
broderie	NOM	0.0	0.0	0.8634	0.0	0.0	0.0	0.0802
bronchite	NOM	0.0	0.0	0.0	0.0	4.139	0.0	0.0975
bronzage	NOM	0.171	0.0	0.0	0.0	0.0	0.0	0.0031
bronze	NOM	0.0	6.6325	0.6118	0.911	0.0	0.0	3.4284
bronzer	VER	0.9051	4.5382	0.0	0.0	0.0	0.0	1.4801
bronzé	ADJ	0.0	0.2891	0.0	0.0	0.0	0.0	0.0139
brosse	NOM	0.0	4.6393	0.0	0.8102	0.0	0.0	1.4551
brosser	VER	0.0	0.0	0.0	1.8983	3.4423	19.328	1.5363
brouhaha	NOM	0.0	0.0	3.2514	1.3018	0.0	0.0	1.4889
brouillard	NOM	0.7319	6.1835	0.3906	0.0	6.0005	0.0	3.8472
brouiller	VER	0.0	0.0	0.438	0.0	0.0	0.0	0.0652
brouillon	ADJ	0.0	0.1937	0.3906	0.0	0.0	0.0	0.6398
broussaille	NOM	0.0	0.0	0.4662	0.0	0.0	0.0	0.1116
broussailleux	ADJ	0.0	0.0	0.0	1.3018	0.0	0.0	0.035
broutille	NOM	0.0	0.0	0.0	2.2839	0.0	0.0	0.0614
